pl_name,pl_rade,pl_masse,pl_dens,pl_insol,st_teff,pl_orbeccen,pl_eqt,ESI_equal,ESI_sm,CDHS,mass_est,SEPHI_simple,recon_error,latent_dist,VAE_anomaly
Kepler-214 b,2.61,,0.4101633393829401,196.402,6169.0,0.0,758.0,0.0,0.0,0.0,30.54688793246715,0.0,0.2263114,0.344099562552282,0.009496494095298734
Kepler-903 c,2.53,,0.426497277676951,24.791,5682.0,0.0,462.0,0.0,0.0,0.0,28.931199246336508,0.0,0.11066407,0.3698341422656384,0.009496413201446983
Kepler-295 b,1.22,,1.087114337568058,287.5,5603.0,0.0,741.0,0.0,0.0,0.0,8.268815940386196,0.0,0.6257766,0.2551786604499295,0.009496049538828582
Kepler-1388 c,2.26,,0.49546279491833034,51.044,4098.0,0.0,566.0,0.0,0.0,0.0,23.95658860096664,0.0,0.39262033,0.30689434294135376,0.009491751202802498
TOI-2095 b,1.25,4.1,0.50114708480776,3.43,3759.0,0.0,347.0,0.0,0.0,0.0,4.1,0.00023921050377371378,0.9397017,0.18513299183809087,0.009491608238407088
Kepler-1392 b,1.96,,0.5952813067150635,61.42,5479.0,0.0,714.0,0.0,0.0,0.0,18.77496206720648,0.0,0.18583143,0.35289942867560836,0.009491338040576886
Kepler-292 b,1.32,,0.9981851179673321,394.301,5299.0,0.0,1130.0,0.0,0.0,0.0,9.61659870480432,0.0,0.58734035,0.26352255498410954,0.009490865678791347
TOI-836 b,1.704,4.53,0.911070780399274,78.838,4552.0,0.053,871.0,0.3754558907153505,0.01324782903086113,0.053053373938125425,18.882065459306656,0.0,0.40096158,0.304901389582181,0.009488384379450022
TOI-2498 b,6.06,34.62,0.1560798548094374,790.4759,5905.0,0.089,1443.0,0.14329342030885736,0.0006552902069311009,0.08919698669656127,145.49676397541816,0.0,0.46072763,0.29143439820278744,0.009484297512028686
Kepler-1756 b,1.47199944,,0.8656987295825771,338.4,4915.0,0.0,1093.0,0.0,0.0,0.0,11.56587046055469,0.0,0.5147326,0.2793623159796871,0.009482990485750999
Kepler-882 b,1.23,,1.0925589836660616,259.029,5476.0,0.0,903.0,0.0,0.0,0.0,8.51625851203296,0.0,0.6092437,0.25824628543425915,0.00948096543954385
HD 13808 b,3.35,,0.29764065335753176,33.2278,5035.0,0.071,661.56,0.33737891586225055,0.02657716870126213,0.06595608270554724,46.87219368679577,0.0,0.046139598,0.38347560793002244,0.009478693370469625
Kepler-975 b,1.48,,0.8584392014519058,328.698,4897.0,0.0,1599.0,0.0,0.0,0.0,11.656906080285772,0.0,0.50952625,0.28033766824169737,0.009478470412572992
TOI-1011 b,1.45,4.04,1.3212341197822142,575.597,5475.0,0.0,1364.0,0.0,0.0,0.0,16.872226482237224,0.0,0.69399256,0.23924688406733918,0.009477559671110901
Kepler-194 b,1.51,,0.8366606170598911,953.173,6089.0,0.0,1648.0,0.0,0.0,0.0,12.066151605498609,0.0,0.65985876,0.2466746757127312,0.009473397053333665
Kepler-1028 b,1.33,,0.987295825771325,519.636,5522.0,0.0,1217.0,0.0,0.0,0.0,9.729506959408015,0.0,0.6119453,0.2571335721480141,0.009468356043859063
Kepler-256 b,1.59,,0.7822141560798548,1225.934,5551.0,0.0,1681.0,0.0,0.0,0.0,13.170602833581443,0.0,0.5956045,0.2606995092754499,0.009466611024893833
Kepler-1856 b,1.73447868,,0.6987295825771326,772.73,4948.0,0.0,1344.0,0.0,0.0,0.0,15.272306724229967,0.0,0.49658766,0.28269699192732134,0.009465645079896194
Kepler-1886 b,2.58158428,,0.41560798548094374,26.68,5745.0,0.0,580.0,0.0,0.0,0.0,29.952385481054876,0.0,0.10990085,0.36866187158133384,0.009463325244491982
Kepler-238 d,3.07,23.1,0.5353901996370236,213.48,5751.0,0.0,888.0,0.0,0.0,0.0,64.88945892687529,0.0,0.15799764,0.35781637875352235,0.009459841133922106
Kepler-1640 b,4.82,,0.18511796733212343,537.4,6324.0,0.0,1228.0,0.0,0.0,0.0,86.83169863261512,0.0,0.45637026,0.29121056952267843,0.009454871872534812
Kepler-575 b,2.39,,0.46098003629764067,141.987,5710.0,0.0,803.0,0.0,0.0,0.0,26.36115470829266,0.0,0.15341024,0.3586122507343223,0.009454292282879277
Kepler-1161 b,2.13,,0.5353901996370236,26.229,4253.0,0.0,485.0,0.0,0.0,0.0,21.67194234972401,0.0,0.36235002,0.3120584634418374,0.009452979492417773
Kepler-605 c,0.86,,0.8874773139745916,513.03,5462.0,0.0,1278.0,0.0,0.0,0.0,2.3645103714706974,0.0,0.83212394,0.2075022265858843,0.009452835968165079
HD 219134 b,1.602,4.74,1.1506352087114338,176.2,4699.0,0.0,1015.0,0.0,0.0,0.0,19.81590007484068,0.0,0.5557966,0.26895668943180495,0.009451763581391243
Kepler-282 d,2.46,61.0,4.083484573502722,52.348,5656.0,0.0,588.0,0.0,0.0,0.0,254.63895883155033,0.0,1.0773607,0.1527134106698583,0.00944765401092262
Kepler-1215 b,1.22,,1.087114337568058,253.964,5616.0,0.0,1046.0,0.0,0.0,0.0,8.268815940386196,0.0,0.61493427,0.25555672008042973,0.009445881274280508
Kepler-915 b,1.5,,0.8457350272232306,844.751,6173.0,0.0,1319.0,0.0,0.0,0.0,11.956297267836291,0.0,0.66149193,0.24492682401924232,0.009439267400867046
Kepler-380 c,1.27,,1.0471869328493648,333.565,6045.0,0.0,1056.0,0.0,0.0,0.0,8.985122168369157,0.0,0.6598154,0.2451836347666529,0.009436399969080526
Kepler-755 b,1.76,,0.6860254083484574,889.888,5043.0,0.0,1331.0,0.0,0.0,0.0,15.666313526372127,0.0,0.5020429,0.28027556279124494,0.009435880087775878
Kepler-327 d,1.73,,0.7005444646098004,7.59,3799.0,0.0,387.0,0.0,0.0,0.0,15.193667726976054,5.036248579939788e-55,0.7354363,0.22830719767590568,0.009435250244996165
Kepler-181 b,1.27,,1.0471869328493648,255.584,5333.0,0.0,1041.0,0.0,0.0,0.0,8.985122168369157,0.0,0.57758707,0.2633345236984751,0.009432716518285915
Kepler-1179 b,1.32,,0.9981851179673321,288.57,5212.0,0.0,1137.0,0.0,0.0,0.0,9.61659870480432,0.0,0.5592369,0.26735733886962804,0.009431210069962278
Kepler-1773 b,3.50469499,,0.279491833030853,39.2,6183.0,0.0,623.0,0.0,0.0,0.0,50.39743280986401,0.0,0.16511858,0.35505113732954624,0.009430739265478745
Kepler-1311 b,1.24,,1.0834845735027223,296.92,5748.0,0.0,1019.0,0.0,0.0,0.0,8.653193135100102,0.0,0.6301098,0.2514120349766299,0.009426964696264759
Kepler-1304 b,2.29,,0.48638838475499097,61.87,5259.0,0.0,715.0,0.0,0.0,0.0,24.466860820351094,0.0,0.12644254,0.3634748784999713,0.009426208107106024
Kepler-1105 b,2.01,,0.5771324863883848,47.18,4299.0,0.0,729.0,0.0,0.0,0.0,19.63144658511358,0.0,0.36440316,0.31041110445771486,0.009423631528804228
Kepler-1430 b,1.18,,1.0689655172413792,208.54,4796.0,0.0,969.0,0.0,0.0,0.0,7.356958854492012,0.0,0.6652305,0.2434233098131033,0.00942271337461453
Kepler-1909 b,1.09217411,,1.0181488203266789,266.01,4935.0,0.0,1031.0,0.0,0.0,0.0,5.556169726138865,0.0,0.68886524,0.2381186929120632,0.009421614001725052
K2-284 b,2.78,,0.37749546279491836,42.6,4140.0,0.078,653.0,0.33005566821889576,0.020767504360827027,0.04204733664582322,33.97306524407332,0.0,0.27537614,0.3301218278856127,0.009421100587423818
Kepler-415 c,2.01,,0.5771324863883848,26.237,4362.0,0.0,543.0,0.0,0.0,0.0,19.63144658511358,0.0,0.350423,0.3134070049198295,0.009420785341074456
Kepler-603 d,1.32,,0.9981851179673321,497.4,5808.0,0.0,1098.0,0.0,0.0,0.0,9.61659870480432,0.0,0.6342616,0.2502039138273292,0.009419960398686787
Kepler-1148 b,1.69,,0.7223230490018149,815.407,5054.0,0.0,1397.0,0.0,0.0,0.0,14.60428153050956,0.0,0.50727546,0.2783813096688413,0.009417890079922712
Kepler-283 b,2.13,,0.5353901996370236,16.26,4351.0,0.0,488.0,0.0,0.0,0.0,21.67194234972401,0.0,0.34770614,0.3138586749969288,0.009417013881896797
Kepler-310 d,2.47,7.0,0.5989110707803993,3.664,5797.0,0.0,353.0,0.0,0.0,0.0,37.804353030357156,1.5350720909333762e-05,0.30590156,0.3231569338819581,0.009416877120353877
Kepler-81 d,1.21,,1.0816696914700545,7.507,4500.0,0.0,418.0,0.0,0.0,0.0,8.026743428190604,1.9584741854228132e-53,0.745594,0.22521282873399048,0.009414695937627508
Kepler-615 b,1.74,,0.6969147005444646,19.18,4655.0,0.0,620.0,0.0,0.0,0.0,15.378570915853674,0.0,0.35815126,0.31143718502882095,0.009414625479790025
Kepler-1388 b,2.59,,0.41379310344827586,17.674,4098.0,0.0,434.0,0.0,0.0,0.0,30.114187470357702,0.0,0.37758893,0.307107553199492,0.009414534625285902
Kepler-584 b,4.21,,0.22141560798548096,76.339,6195.0,0.0,664.0,0.0,0.0,0.0,69.20590123598967,0.0,0.21616432,0.34300510963911485,0.009413838067169743
HD 32518 b,13.2,,0.3920145190562614,131.2791,4580.0,0.028,916.07,0.23977586246919477,0.006097947081635025,0.053801357055074474,3776.700582250424,0.0,0.5175053,0.27592955255119084,0.00941357434179584
TOI-1728 b,5.05,26.78,0.20689655172413793,57.78,3980.0,0.057,767.0,0.26965215406068105,0.013368229885287807,0.03777314740609393,111.6133121581454,0.0,0.42175436,0.2972321150206121,0.009413395176191167
Kepler-793 b,1.37,,0.9509981851179674,617.407,5745.0,0.0,1177.0,0.0,0.0,0.0,10.243066656898016,0.0,0.6225746,0.2523155354641143,0.009407895724355195
K2-66 b,2.49,21.3,1.4156079854809438,840.0,5887.0,0.0,1372.0,0.0,0.0,0.0,91.54395141269978,0.0,0.6362392,0.24926297682528464,0.009407613304769491
TOI-4311 c,2.47,13.58,0.9600725952813067,33.8,5063.0,0.22,671.0,0.3359123679871854,0.02582946377918807,0.06670406582250574,60.60152349411799,0.0,0.3763791,0.30709348845570944,0.009407549880800895
Kepler-237 b,1.41,,0.9147005444646098,124.961,4861.0,0.0,823.0,0.0,0.0,0.0,10.74050953174657,0.0,0.47957268,0.2841236381227103,0.009407460425356009
K2-266 e,2.73,14.3,0.4010889292196007,9.581,4285.0,0.043,490.1,0.48790018165880483,0.11211931454446547,0.04592082064432603,34.183554924308424,1.4296708753283648e-100,0.29509598,0.32513394425855585,0.009406329838468933
TOI-544 b,2.018,2.89,0.3502722323049002,240.195,4169.0,0.0,999.0,0.0,0.0,0.0,12.057514841422064,0.0,0.46353245,0.2876249149874624,0.009405770221918332
Kepler-84 d,1.38,,0.9419237749546281,584.24,6031.0,0.0,1254.0,0.0,0.0,0.0,10.36911348150106,0.0,0.64847386,0.24627745120314817,0.009401138476865821
Kepler-1848 b,1.4088539,,0.9165154264972777,94.3,4847.0,0.0,774.0,0.0,0.0,0.0,10.735598579158522,0.0,0.46997875,0.28596463773468567,0.009400207921535526
Kepler-280 b,1.45,,0.883847549909256,821.894,5744.0,0.0,1425.0,0.0,0.0,0.0,11.286777880287813,0.0,0.6153672,0.2535163513750057,0.0093979544872888
Kepler-1522 b,1.73,,0.7005444646098004,1513.457,5706.0,0.0,1374.0,0.0,0.0,0.0,15.193667726976054,0.0,0.58549714,0.26015422357585516,0.009397711845726256
Kepler-285 b,1.34,,0.9782214156079855,428.407,5411.0,0.0,1131.0,0.0,0.0,0.0,9.8591658135348,0.0,0.58050615,0.2611917908576537,0.009395907195764337
Kepler-549 d,4.2,,0.22141560798548096,27.93,5312.0,0.0,586.0,0.0,0.0,0.0,68.7139180044467,0.0,0.12679197,0.36192724569045354,0.009389971041561258
Kepler-1250 b,1.92,,0.6134301270417423,1866.193,5717.0,0.0,1431.0,0.0,0.0,0.0,18.186846313324125,0.0,0.5667616,0.2639985704067951,0.009389691222622095
Kepler-334 b,1.12,,1.0362976406533575,300.982,5828.0,0.0,1090.0,0.0,0.0,0.0,6.098558396003643,0.0,0.679672,0.2388432434845957,0.009389035925947328
Kepler-144 b,1.33,,0.987295825771325,426.719,6075.0,0.0,1253.0,0.0,0.0,0.0,9.729506959408015,0.0,0.6500845,0.2452649204282795,0.009385013303967295
Kepler-1073 d,1.48770949,,0.8548094373865699,828.59,5509.0,0.0,1369.0,0.0,0.0,0.0,11.789959619558694,0.0,0.5818392,0.26036933630876413,0.009382945090422883
Kepler-344 b,2.61,,0.4101633393829401,27.327,5774.0,0.0,643.0,0.0,0.0,0.0,30.54688793246715,0.0,0.11013581,0.3653255768907844,0.009382363609355559
Kepler-1365 b,0.92,,0.9237749546279492,456.25,5770.0,0.0,969.0,0.0,0.0,0.0,3.0131328121510252,0.0,0.80173767,0.2111855332332461,0.009376920582994525
HIP 8152 b,2.53625843,8.9,0.5390199637023594,88.9,5618.0,0.0,794.96,0.0,0.0,0.0,36.83612774612229,0.0,0.124604,0.36185183646382224,0.009376107204678935
Kepler-1671 b,1.32557381,,0.9927404718693285,205.0,5135.55,0.0,962.0,0.0,0.0,0.0,9.685813034118032,0.0,0.5312795,0.2713327403430426,0.00937582278948335
GJ 9827 d,1.98,3.02,0.455535390199637,34.9,4236.0,0.0,675.0,0.0,0.0,0.0,14.811747596013381,0.0,0.37160453,0.30682986034634385,0.009374853861772552
Kepler-162 b,1.26,,1.0617059891107077,305.946,5816.0,0.0,961.0,0.0,0.0,0.0,8.896199466231437,0.0,0.6249359,0.2503893437116697,0.009373364302927643
Kepler-197 c,1.23,5.3,2.8493647912885662,189.965,6004.0,0.08,930.0,0.27776028999231156,0.004272177355263225,0.09184164128866265,22.21017585364078,0.0,1.093323,0.14599956340002918,0.009369715465707126
HD 156668 b,1.87,,0.633393829401089,679.2975,4850.0,0.0,887.48,0.0,0.0,0.0,17.349511735489866,0.0,0.44985837,0.2890944284965586,0.009366972913350292
Kepler-834 b,2.02,,0.573502722323049,11.845,4554.0,0.0,378.0,0.0,0.0,0.0,19.800593202511692,4.1146368228580777e-169,0.3294556,0.3157825001424157,0.009364307132929956
Kepler-26 e,2.41,,0.455535390199637,1.753,4486.0,0.0,276.0,0.0,0.0,0.0,26.709260241159793,0.9803148706720477,0.5078099,0.27607779572204555,0.00936403304897921
Kepler-1850 b,0.72909663,,0.8058076225045373,245.15,4239.0,0.0,1008.0,0.0,0.0,0.0,1.3082033386399856,0.0,1.0610006,0.15270874029473055,0.009357775206892757
Kepler-361 b,1.45,,0.883847549909256,411.905,6169.0,0.0,1060.0,0.0,0.0,0.0,11.286777880287813,0.0,0.59180295,0.25707161774062826,0.009356313500638177
Kepler-1048 b,1.61,,0.7695099818511797,96.976,4651.0,0.0,619.0,0.0,0.0,0.0,13.451802895897226,0.0,0.4077402,0.29796297324162235,0.00935452164687892
Kepler-1461 b,2.03,,0.5698729582577133,8.88,4919.0,0.0,451.0,0.0,0.0,0.0,19.968928973515528,5.759980872080535e-83,0.2723638,0.3280669022112977,0.009353912101141055
Kepler-1834 b,1.4593834,,0.8765880217785844,105.2,4821.0,0.0,848.0,0.0,0.0,0.0,11.412803692050936,0.0,0.4532147,0.2877812098758382,0.009353012969398613
Kepler-240 b,1.37,,0.9509981851179674,142.736,4985.0,0.0,864.0,0.0,0.0,0.0,10.243066656898016,0.0,0.49336427,0.2787215851595329,0.00934995223101523
Kepler-1374 b,2.29,,0.48638838475499097,59.789,5323.0,0.0,737.0,0.0,0.0,0.0,24.466860820351094,0.0,0.12322229,0.3609681464203888,0.00934674027439676
HD 88986 b,2.49,17.2,1.1070780399274047,7.3543,5861.0,0.24,460.0,0.4417507211319145,0.1250589876133418,0.0880215846556473,71.59206456634213,1.5746115270115204e-50,0.5655824,0.262467555047394,0.009345476690774115
HD 20781 c,2.17,,0.5208711433756806,48.6103,5256.0,0.09,730.3,0.3492418128655559,0.019137738548367915,0.07185980659292392,22.294519090567135,0.0,0.09118798,0.36795919471927446,0.00934332971465401
GJ 486 b,1.289,2.77,1.208711433756806,39.2,3317.0,0.00086,696.3,0.3088952088567415,0.020358353472369365,0.02006197574397593,10.843512680759378,0.0,1.2183625,0.11707759438760489,0.009342748467182211
Kepler-418 c,5.22108654,,0.16606170598911071,107.6,5822.0,0.0,835.0,0.0,0.0,0.0,99.00127317535213,0.0,0.26066634,0.3301894308855005,0.009342058812483355
Kepler-968 c,1.69,,0.7223230490018149,58.15,4598.0,0.0,644.0,0.0,0.0,0.0,14.60428153050956,0.0,0.37390116,0.30495477519929076,0.009341227671102015
Kepler-224 b,1.39,,0.9328493647912885,201.489,5018.0,0.0,937.0,0.0,0.0,0.0,10.494083855440916,0.0,0.50021255,0.27676252216768793,0.00933922947052293
Kepler-914 b,1.38,,0.9419237749546281,568.378,5877.0,0.0,1192.0,0.0,0.0,0.0,10.36911348150106,0.0,0.6202644,0.25003119340478225,0.009338903542170774
Kepler-911 b,2.6,,0.411978221415608,198.725,6112.0,0.0,931.0,0.0,0.0,0.0,30.330733388615087,0.0,0.21560773,0.3400635931166849,0.009338265952994359
Kepler-235 e,2.22,,0.5063520871143375,1.33,4255.0,0.0,306.0,0.0,0.0,0.0,23.205991940484335,0.9775188556601869,0.65562475,0.24210168588181283,0.009337426927471713
Kepler-777 b,1.47,,0.8656987295825771,33.953,4043.0,0.0,569.0,0.0,0.0,0.0,11.51880413793599,0.0,0.6614547,0.24076269409656917,0.009336403287290108
Kepler-1062 b,1.76,,0.6860254083484574,33.76,4597.0,0.0,583.0,0.0,0.0,0.0,15.666313526372127,0.0,0.34888393,0.3103180660735802,0.009336188279961622
Kepler-1096 b,1.24,,1.0834845735027223,124.866,4306.0,0.0,794.0,0.0,0.0,0.0,8.653193135100102,0.0,0.74002075,0.22326228344096297,0.009336029446465045
HD 15906 c,2.93,,0.35390199637023595,13.37,4757.0,0.04,532.0,0.455916902612918,0.07912993228706669,0.058529678901521505,37.28846303513528,2.611208566974349e-225,0.13682659,0.35744112503295106,0.009334430321026765
Kepler-635 b,2.64,,0.4047186932849365,193.927,6174.0,0.0,802.0,0.0,0.0,0.0,31.19274925340165,0.0,0.22443847,0.3378714791039136,0.009332674856885534
Kepler-1859 b,1.58313575,,0.7858439201451906,1056.15,5887.0,0.0,1455.0,0.0,0.0,0.0,13.061088591875915,0.0,0.6031807,0.2533088208278934,0.009325974561520012
Kepler-298 b,1.96,,0.5952813067150635,24.707,4465.0,0.0,540.0,0.0,0.0,0.0,18.77496206720648,0.0,0.33223906,0.313584584454656,0.00932539312606658
Kepler-202 c,1.85,,0.6424682395644283,17.07,4668.0,0.0,505.0,0.0,0.0,0.0,17.039445495925126,0.0,0.32421854,0.31535408231388407,0.009325010876632362
TOI-1260 b,2.41,8.56,0.6079854809437387,95.58,4227.0,0.0,871.0,0.0,0.0,0.0,35.647817453340764,0.0,0.3663209,0.3059600285834128,0.00932441986484017
Kepler-1766 b,2.27904508,,0.49001814882032674,7.8,5868.0,0.0,406.0,0.0,0.0,0.0,24.29738424143328,3.563625906744553e-59,0.22810264,0.336709279805046,0.009324126996294542
Kepler-309 b,1.56,,0.8003629764065336,99.493,4713.0,0.0,531.0,0.0,0.0,0.0,12.727684315708894,0.0,0.41703573,0.29465516304337597,0.009323975113445536
Kepler-1802 c,2.322,,0.47731397459165154,3.86,4245.0,0.0,357.0,0.0,0.0,0.0,25.031069447353754,9.568709974061932e-07,0.48078147,0.2804439040827153,0.009323374891739747
Kepler-228 b,1.53,,0.823956442831216,863.776,6043.0,0.0,1360.0,0.0,0.0,0.0,12.36138565063676,0.0,0.62275326,0.24884467934079607,0.009323307531202486
Kepler-1321 c,2.4,,0.4573502722323049,115.909,4094.0,0.0,697.0,0.0,0.0,0.0,26.483249762837925,0.0,0.39897567,0.2986225674976196,0.009322694469288566
Kepler-147 b,1.53,,0.823956442831216,224.61,6012.0,0.0,953.0,0.0,0.0,0.0,12.36138565063676,0.0,0.45766717,0.28545342571650906,0.009320054617282802
Kepler-1085 c,3.26817741,,0.30490018148820325,11.8,5816.0,0.0,491.0,0.0,0.0,0.0,44.58237119496439,1.4330243467341424e-167,0.14005868,0.3560821818588256,0.009318661444443922
TOI-1260 c,2.76,13.2,0.6261343012704175,29.81,4227.0,0.0,651.0,0.0,0.0,0.0,55.14210637561257,0.0,0.33479458,0.3126989312029437,0.009317580230725663
Kepler-97 b,1.48,3.51,0.987295825771325,767.964,5779.0,0.0,1328.0,0.0,0.0,0.0,13.406674223415349,0.0,0.6335337,0.24621247331374974,0.009317564336167412
Kepler-385 c,3.04,13.2,0.4682395644283122,83.155,6326.0,0.0,829.0,0.0,0.0,0.0,55.10328208326019,0.0,0.20133528,0.3421610637878618,0.009311666737546919
HD 28471 c,2.26,,0.4936479128856625,272.8024,5766.0,0.088,1066.0,0.2483078566507819,0.0028431478045022216,0.0854837847945557,23.86883552916823,0.0,0.17382672,0.34827440174742175,0.009311449253901826
Kepler-1709 b,3.12424875,,0.32486388384754994,11.7,5918.0,0.0,472.0,0.0,0.0,0.0,41.497970310171944,3.49447649865302e-164,0.15227798,0.3530610646652805,0.00931122458989032
Kepler-1086 b,2.44,,0.4482758620689656,9.157,4350.0,0.0,433.0,0.0,0.0,0.0,27.277429546248953,1.0201960332386176e-89,0.3413139,0.31098605763003534,0.009311121840786704
Kepler-382 b,1.32,,0.9981851179673321,381.465,5600.0,0.0,1166.0,0.0,0.0,0.0,9.61659870480432,0.0,0.5855907,0.2565680962452449,0.009309815240321371
Kepler-928 b,1.59,,0.7822141560798548,111.11,4700.0,0.0,894.0,0.0,0.0,0.0,13.170602833581443,0.0,0.41141635,0.2952662555511417,0.009308208682012743
KOI-351 b,1.31,,1.0072595281306715,316.442,6080.0,0.0,1062.0,0.0,0.0,0.0,9.4851429509056,0.0,0.6324574,0.24605677374542592,0.00930782007333728
Kepler-1124 b,1.28,,1.0362976406533575,50.777,3658.0,0.0,621.0,0.0,0.0,0.0,9.103387459923805,0.0,0.96535283,0.17187757007662385,0.009305558426705454
Kepler-1324 b,1.51,,0.8366606170598911,98.414,4776.0,0.0,895.0,0.0,0.0,0.0,12.066151605498609,0.0,0.42858595,0.29124999498352294,0.009303399141833337
Kepler-1894 c,1.21,,1.0816696914700545,243.06,5772.0,0.0,1007.0,0.0,0.0,0.0,8.026743428190604,0.0,0.62798196,0.24686413632041904,0.00930316900203403
Kepler-202 b,1.63,,0.7568058076225046,108.504,4668.0,0.0,802.0,0.0,0.0,0.0,13.728904329626776,0.0,0.39990193,0.29760934215644336,0.009302797080393613
Kepler-132 c,1.28,,1.0362976406533575,271.0,6003.0,0.0,1069.0,0.0,0.0,0.0,9.103387459923805,0.0,0.62416214,0.2476799565428364,0.009302323440556405
Kepler-220 c,1.57,,0.7967332123411978,37.321,4632.0,0.0,586.0,0.0,0.0,0.0,12.915180730626957,0.0,0.4157824,0.29387631149513715,0.009297896939737677
Kepler-1194 b,1.51,,0.8366606170598911,49.35,5590.0,0.0,676.0,0.0,0.0,0.0,12.066151605498609,0.0,0.35195535,0.30805293937153094,0.0092971974026378
Kepler-875 b,2.9,,0.3575317604355717,41.431,5958.0,0.0,569.0,0.0,0.0,0.0,36.525589197810255,0.0,0.115217306,0.3604258527863378,0.009289449813577716
Kepler-898 b,1.49,,0.852994555353902,37.11,4223.0,0.0,616.0,0.0,0.0,0.0,11.819352184196878,0.0,0.57974833,0.2570419142835855,0.009289441010430381
Kepler-1753 b,2.22678077,,0.5045372050816697,27.41,5180.0,0.0,583.0,0.0,0.0,0.0,23.33534321780163,0.0,0.14407574,0.3539371774193981,0.009287820321308086
Kepler-902 b,2.54,,0.4246823956442831,24.875,5647.0,0.0,556.0,0.0,0.0,0.0,29.151037606909984,0.0,0.10722289,0.3621260754804025,0.009287502891163596
Kepler-1631 b,1.35,,0.9691470054446462,446.918,5679.0,0.0,1122.0,0.0,0.0,0.0,9.988023901731585,0.0,0.5884479,0.254953519007892,0.00928568724753075
Kepler-831 b,1.27,,1.0471869328493648,266.249,5732.0,0.0,992.0,0.0,0.0,0.0,8.985122168369157,0.0,0.5939559,0.2537034854209656,0.009285090237483636
Kepler-496 b,2.32,,0.4791288566243195,62.926,5293.0,0.0,747.0,0.0,0.0,0.0,25.061374825835614,0.0,0.12115588,0.35878125198273697,0.009281488171290351
Kepler-356 b,1.57,,0.7967332123411978,844.979,6133.0,0.0,1294.0,0.0,0.0,0.0,12.915180730626957,0.0,0.618188,0.24810880143317446,0.009280117533451468
Kepler-1957 b,0.94374867,,0.9364791288566244,345.07,4904.0,0.0,1099.0,0.0,0.0,0.0,3.297279556126593,0.0,0.7817106,0.21170032288765653,0.009279729304962354
Kepler-1149 b,1.44,,0.8911070780399275,653.831,5833.0,0.0,1128.0,0.0,0.0,0.0,11.145664828760077,0.0,0.59744745,0.2523790479241553,0.00927159574208728
Kepler-314 b,0.83,,0.869328493647913,488.674,5378.0,0.0,1195.0,0.0,0.0,0.0,2.0821250107636837,0.0,0.84508336,0.1972493632919409,0.00927117331477136
